

Délka, síla, úhel
(222611350500.42667, 3.917281174137956e+16, 0.2014330793706176)

Délka, síla, úhel
(325765465011.63214, 1956547386020101.8, 1.181443107633526)

Délka, síla, úhel
(67022824520.250175, 2.387086100933395e+16, 0.4319651178414607)

Délka, síla, úhel
(149823562349.2235, 3.533122738152725e+22, -0.2486323255406299)

Délka, síla, úhel
(225757758818.6995, 1.6643884505246867e+21, 1.3439988256447364)

Délka, síla, úhel
(54686525283.847694, 1.4648477416835235e+22, -1.7925434250266998)

Délka, síla, úhel
(109245800160.48962, 5.415329413121841e+22, -2.3284957161068767)

Délka, síla, úhel
(149823559704.62808, 3.5331228628818445e+22, 2.892960203701135)

Délka, síla, úhel
(273661511698.59015, 3402182408085142.0, 1.9231899356897735)

Délka, síla, úhel
(158105059608.9788, 5263887308394296.0, -3.037173953179934)

Délka, síla, úhel
(224356098955.86444, 3.8565910948910264e+16, -2.951056061281744)

Délka, síla, úhel
(225757740250.61588, 1.664388724309365e+21, -1.7975938144317998)

Délka, síla, úhel
(275784249433.74457, 3350010124793447.0, -1.2236723347689624)

Délka, síla, úhel
(280443722669.47437, 178948380982594.47, -1.7966090034148443)

Délka, síla, úhel
(324711680424.5303, 1969267131832860.0, -1.968771637518568)

Délka, síla, úhel
(54686543836.28729, 1.4648467477829136e+22, 1.3490491710634016)

Délka, síla, úhel
(157234792831.27292, 5322317934820185.0, 0.08908569829002055)

Délka, síla, úhel
(280433009981.4513, 178962053087696.38, 1.3374923385435966)

Délka, síla, úhel
(68206356950.394135, 2.3049623156432308e+16, -2.750332865640067)

Délka, síla, úhel
(109245817717.30652, 5.4153276725345795e+22, 0.8130969994572572)

Délka, síla, úhel
(223275397611.78543, 3.894014920431263e+16, 0.18012141746950033)

Délka, síla, úhel
(325059876901.7938, 1965050526349960.2, 1.1664439390677162)

Délka, síla, úhel
(64833997320.18125, 2.5509852003571668e+16, 0.4323572326967709)

Délka, síla, úhel
(149845216121.0913, 3.532101685790494e+22, -0.26578025613798106)

Délka, síla, úhel
(225751002709.72653, 1.6644880731874698e+21, 1.3346928383075645)

Délka, síla, úhel
(54651758976.27643, 1.466712038336079e+22, -1.8719591225323813)

Délka, síla, úhel
(109217594578.74002, 5.418126805612051e+22, -2.355927411575447)

Délka, síla, úhel
(149845213766.83353, 3.532101796778062e+22, 2.875812274340987)

Délka, síla, úhel
(274635400788.17685, 3378096120890129.0, 1.9115290801287197)

Délka, síla, úhel
(161306538719.71204, 5057014222415829.0, -3.06194984384192)

Délka, síla, úhel
(225004988877.48032, 3.834379190769864e+16, -2.972388151243948)

Délka, síla, úhel
(225750984340.13806, 1.6644883440696744e+21, -1.8068998024335314)

Délka, síla, úhel
(276749830396.912, 3326674514802564.0, -1.2353562014198323)

Délka, síla, úhel
(280309659617.0544, 179119592371609.0, -1.8195757714315026)

Délka, síla, úhel
(323970213796.5352, 1978291521770631.0, -1.9837502203843402)

Délka, síla, úhel
(54651777495.58037, 1.4667110443160242e+22, 1.2696334999477237)

Délka, síla, úhel
(160454464480.191, 5110866169105877.0, 0.06457802490403755)

Délka, síla, úhel
(280327756355.0162, 179096466757925.97, 1.3145223325623139)

Délka, síla, úhel
(65942620283.85027, 2.465932225279051e+16, -2.751813979799272)

Délka, síla, úhel
(109217611762.29851, 5.418125100709517e+22, 0.7856653071320995)

Délka, síla, úhel
(223934121278.7909, 3.8711393795428136e+16, 0.15880128591631718)

Délka, síla, úhel
(324330280979.70013, 1973901413941987.8, 1.1514569546893132)

Délka, síla, úhel
(62790679447.332245, 2.7197135905339996e+16, 0.43620944788578636)

Délka, síla, úhel
(149866783444.4608, 3.5310851496896245e+22, -0.28292323942909814)

Délka, síla, úhel
(225744353171.91586, 1.6645861331321238e+21, 1.325386298350799)

Délka, síla, úhel
(54630103963.44687, 1.4678750587501177e+22, -1.951457019170586)

Délka, síla, úhel
(109188535272.44414, 5.4210111369638805e+22, -2.3833734983195254)

Délka, síla, úhel
(149866781382.65768, 3.531085246847945e+22, 2.8586692923121504)

Délka, síla, úhel
(275605212015.6421, 3354363975515236.0, 1.8998573624089536)

Délka, síla, úhel
(164445595340.31018, 4865792994330818.0, -3.087553008400798)

Délka, síla, úhel
(225648493809.75287, 3.812540590818415e+16, -2.9937285102861124)

Délka, síla, úhel
(225744335001.04077, 1.6645864011077334e+21, -1.81620634307823)

Délka, síla, úhel
(277711292371.6926, 3303679883787971.0, -1.2470505788368882)

Délka, síla, úhel
(279972473290.88464, 179551299432771.25, -1.8425200199771812)

Délka, síla, úhel
(323204833960.1988, 1987672181346314.8, -1.9987157449398447)

Délka, síla, úhel
(54630122338.53998, 1.4678740712972186e+22, 1.1901356294765857)

Délka, síla, úhel
(163613795137.47552, 4915393406718279.0, 0.039223603425265784)

Délka, síla, úhel
(280019334079.9965, 179491209213805.22, 1.291570814368771)

Délka, síla, úhel
(63813859183.87829, 2.633198003747067e+16, -2.7498922707435662)

Délka, síla, úhel
(109188552073.09567, 5.421009468721003e+22, 0.7582192234717058)

Délka, síla, úhel
(224587500248.18137, 3.8486479955235416e+16, 0.13747269489011474)

Délka, síla, úhel
(323576733313.3405, 1983105788780301.8, 1.1364827153893058)

Délka, síla, úhel
(60913504205.565475, 2.8899236441356696e+16, 0.44357404080042145)

Délka, síla, úhel
(149888258004.7391, 3.5300734217542686e+22, -0.30006129805392945)

Délka, síla, úhel
(225737810786.41074, 1.6646826213718656e+21, 1.316079214507415)

Délka, síla, úhel
(54621707896.48031, 1.4683263564108834e+22, -2.0309987521946917)

Délka, síla, úhel
(109158643692.04234, 5.4239804808717176e+22, -2.4108344118393443)

Délka, síla, úhel
(149888256237.42288, 3.5300735049996972e+22, 2.841531234973153)

Délka, síla, úhel
(276570929976.87573, 3330979637925236.5, 1.8881749519579194)

Délka, síla, úhel
(167514259497.87576, 4689154647376007.0, -3.113918511413614)

Délka, síla, úhel
(226286591866.37796, 3.7910691932304504e+16, -3.01507713121702)

Délka, síla, úhel
(225737792814.16098, 1.6646828864412865e+21, -1.8255134276326703)

Délka, síla, úhel
(278668620481.9717, 3281020187892934.0, -1.2587553041966932)

Délka, síla, úhel
(279432740962.41486, 180245586240105.5, -1.8654088902499897)

Délka, síla, úhel
(322415600856.8442, 1997415237920821.8, -2.0136676318600517)

Délka, síla, úhel
(54621726018.005455, 1.4683253821352419e+22, 1.1105939222081103)

Délka, síla, úhel
(166704670242.75317, 4734810325954360.0, 0.013088667493808662)

Délka, síla, úhel
(279508246066.485, 180148217924578.1, 1.2686706120102909)

Délka, síla, úhel
(61840238228.741776, 2.8039562209292516e+16, -2.7444787850006604)

Délka, síla, úhel
(109158660100.46194, 5.423978850237173e+22, 0.7307583129742395)

Délka, síla, úhel
(225235512516.58243, 3.826534400212736e+16, 0.1161356543600317)

Délka, síla, úhel
(322799292337.55884, 1992669652985583.8, 1.1215217951992043)

Délka, síla, úhel
(59223433205.73674, 3.057217778634583e+16, 0.4544176600542184)

Délka, síla, úhel
(149909633519.91003, 3.52906679187308e+22, -0.3171944560663965)

Délka, síla, úhel
(225731376124.83215, 1.6647775290640147e+21, 1.3067715955604657)

Délka, síla, úhel
(54626628189.6906, 1.4680618600992183e+22, -2.1105455639920767)

Délka, síla, úhel
(109127941938.44685, 5.427032845540452e+22, -2.438310577714597)

Délka, síla, úhel
(149909632049.01157, 3.529066861126788e+22, 2.8243980782685534)

Délka, síla, úhel
(277532539572.64966, 3307936914009010.0, 1.8764820148988908)

Délka, síla, úhel
(170505070335.59076, 4526093519635656.0, -3.14098487457226)

Délka, síla, úhel
(226919260413.53995, 3.76995907110472e+16, -3.036434006833313)

Délka, síla, úhel
(225731358350.81696, 1.6647777912321286e+21, -1.8348210473134388)

Délka, síla, úhel
(279621800147.1849, 3258689515879083.5, -1.2704702178412264)

Délka, síla, úhel
(278691741669.6466, 181205352120024.84, -1.888209245885334)

Délka, síla, úhel
(321602576887.4405, 2007527092006705.5, -2.0286052878766423)

Délka, síla, úhel
(54626645950.88412, 1.4680609054542426e+22, 1.0310471355702648)

Délka, síla, úhel
(169719491735.44397, 4568090240952192.0, -0.013764078923303271)

Délka, síla, úhel
(278795696624.6, 181070244709695.16, 1.2458548184018117)

Délka, síla, úhel
(60042495820.59061, 2.974377337584088e+16, -2.735558315268951)

Délka, síla, úhel
(109127957945.64372, 5.427031253435579e+22, 0.7032821500583506)

Délka, síla, úhel
(225878135330.70673, 3.804792407787552e+16, 0.09479017422316906)

Délka, síla, úhel
(321998018928.80817, 2002599278174262.2, 1.106574781854512)

Délka, síla, úhel
(57741131943.618355, 3.2161992743422292e+16, 0.46859997807148557)

Délka, síla, úhel
(149930903742.2842, 3.5280655478464715e+22, -0.334322738924418)

Délka, síla, úhel
(225725049749.22678, 1.664870847510946e+21, 1.2974634503423972)

Délka, síla, úhel
(54644831384.80508, 1.467083946368956e+22, -2.190058650673345)

Délka, síla, úhel
(109096452749.91109, 5.43016617424345e+22, -2.465802411274592)

Délka, síla, úhel
(149930902569.61664, 3.528065603035202e+22, 2.8072697967389297)

Délka, síla, úhel
(278490026002.7059, 3285229746066678.5, 1.864778714117977)

Délka, síla, úhel
(173411074494.1461, 4375668990718121.0, 3.11449135953053)

Délka, síla, úhel
(227546476071.4456, 3.749204467427505e+16, -3.0577991297866176)

Délka, síla, úhel
(225725032172.759, 1.6648711067870188e+21, -1.8441291932876211)

Délka, síla, úhel
(280570817076.5325, 3236682085820229.5, -1.2821951632141937)

Délka, síla, úhel
(277751456606.2204, 182434314831799.72, -1.9108876612463717)

Délka, síla, úhel
(320765826990.63043, 2018014425173866.2, -2.0435281051954832)

Délka, síla, úhel
(54644848682.34542, 1.4670830175736404e+22, 0.9515340732741089)

Délka, síla, úhel
(172651175805.8598, 4414271479264865.5, -0.041275335747326856)

Délka, síla, úhel
(277883591956.749, 182260858812403.75, 1.2231568029934203)

Délka, síla, úhel
(58441414919.67813, 3.139583893142463e+16, -2.7232110484153766)

Délka, síla, úhel
(109096468347.23798, 5.430164621561276e+22, 0.6757903193930173)

Délka, síla, úhel
(226515345188.57526, 3.783416009487001e+16, 0.07343626443991597)

Délka, síla, úhel
(321172976482.47034, 2012901213183179.8, 1.09164227737037)

Délka, síla, úhel
(56486178965.42975, 3.3606953195320696e+16, 0.4858556960067127)

Délka, síla, úhel
(149952062460.23315, 3.527069975315138e+22, -0.351446173479567)

Délka, síla, úhel
(225718832212.01794, 1.664962568160996e+21, 1.2881547877343562)

Délka, síla, úhel
(54676193516.412605, 1.46540139749411e+22, -2.269499511496052)

Délka, síla, úhel
(109064199488.42899, 5.433378345923155e+22, -2.493310317271148)

Délka, síla, úhel
(149952061587.47617, 3.527070016371926e+22, 2.790146363531235)

Délka, síla, úhel
(279443374759.89087, 3262852209396019.0, 1.853065209329596)

Délka, síla, úhel
(176225824112.5198, 4237005416982174.5, 3.0861945349740254)

Délka, síla, úhel
(228168214716.87595, 3.728799790213719e+16, -3.079172492453114)

Délka, síla, úhel
(225718814832.12283, 1.664962824558549e+21, -1.8534378566735001)

Délka, síla, úhel
(281515657263.23566, 3214992241889138.5, -1.2939299867987732)

Délka, síla, úhel
(276614564970.77563, 183937014245132.97, -1.9334104094432742)

Délka, síla, úhel
(319905418723.32623, 2028884208340936.0, -2.058435460900971)

Délka, síla, úhel
(54676210251.22888, 1.4654005004597585e+22, 0.8720932358924263)

Délka, síla, úhel
(175493150332.63086, 4272457775030148.0, -0.06938907135014444)

Délka, síla, úhel
(276774536105.3498, 183724450547608.6, 1.2006102236989593)

Délka, síla, úhel
(57057124569.179535, 3.293773824034019e+16, -2.7076327186847733)

Délka, síla, úhel
(109064214667.5902, 5.4333768335275376e+22, 0.648282416224652)

Délka, síla, úhel
(227147117841.75848, 3.762399368504112e+16, 0.052073935166758484)

Délka, síla, úhel
(320324230992.7307, 2023582292173087.0, 1.0767248986299978)

Délka, síla, úhel
(55476142258.892914, 3.4841835836282756e+16, 0.5057839581311548)

Délka, síla, úhel
(149973103499.90768, 3.5260803576898098e+22, -0.36856478796637165)

Délka, síla, úhel
(225712724055.96002, 1.665052682609314e+21, 1.278845616665487)

Délka, síla, úhel
(54720501470.44244, 1.4630292463230625e+22, -2.3488302929248266)

Délka, síla, úhel
(109031206125.65263, 5.4366671758375445e+22, -2.5208346895543605)

Délka, síla, úhel
(149973102928.59247, 3.5260803845546725e+22, 2.773027750409507)

Délka, síla, úhel
(280392571624.3366, 3240798508975086.5, 1.8413416571404615)

Délka, síla, úhel
(178943373963.6427, 4109290804431920.5, 3.057361863964387)

Délka, síla, úhel
(228784451486.75085, 3.708739607801037e+16, -3.1005540868055363)

Délka, síla, úhel
(225712706871.38635, 1.665052936145962e+21, -1.862747028541263)

Délka, síla, úhel
(282456306978.8378, 3193614451234359.0, -1.3056745380567572)

Délka, síla, úhel
(275284435435.1248, 185718815920333.47, -1.955743448935624)

Délka, síla, úhel
(319021422343.8625, 2040143710466715.0, -2.0733267163465774)

Délka, síla, úhel
(54720517548.47042, 1.4630283865862485e+22, 0.7927624768017754)

Délka, síla, úhel
(178239351524.79984, 4141817252297013.0, -0.09805238330227857)

Délka, síla, úhel
(275471822509.91394, 185466234957940.8, 1.1782490402404249)

Délka, síla, úhel
(55908248187.030014, 3.430534313453619e+16, -2.6891496322816826)

Délka, síla, úhel
(109031220878.71077, 5.43666570456242e+22, 0.620758046701333)

Délka, síla, úhel
(227773428298.6331, 3.7417368150403064e+16, 0.030703196886580214)

Délka, síla, úhel
(319451851134.993, 2034649643125050.8, 1.061823277986583)

Délka, síla, úhel
(54725594230.779, 3.5804083763758836e+16, 0.5278493453212102)

Délka, síla, úhel
(149994020726.93994, 3.5250969760822546e+22, -0.3856786119912626)

Délka, síla, úhel
(225706725814.09564, 1.6651411825986744e+21, 1.2695359461122189)

Délka, síla, úhel
(54777455305.44685, 1.4599885133073997e+22, -2.428014121313268)

Délka, síla, úhel
(108997497228.31166, 5.440030416256229e+22, -2.5483759107514308)

Délka, síla, úhel
(149994020458.43546, 3.525096988702815e+22, 2.7559139277659326)

Délka, síla, úhel
(281337602657.68744, 3219062976238107.0, 1.829608211112129)

Délka, síla, úhel
(181558277299.20148, 3991774624087546.5, 3.028042335222093)

Délka, síla, úhel
(229395160782.69678, 3.689018644291817e+16, -3.1219439042876287)

Délka, síla, úhel
(225706708823.3294, 1.6651414332959244e+21, -1.8720566999137211)

Délka, síla, úhel
(283392752767.54816, 3172543300944408.0, -1.3174286693690451)

Délka, síla, úhel
(273765113517.15625, 187785913791941.6, -1.9778524076719595)

Délka, síla, úhel
(318113910897.683, 2051800507656878.0, -2.0882012165309134)

Délka, síla, úhel
(54777470638.32145, 1.4599876959707322e+22, 0.7135786695025251)

Délka, síla, úhel
(180884219341.3973, 4021580439449835.0, -0.1272153591937556)

Délka, síla, úhel
(273979421455.01468, 187492254711954.94, 1.1561075299663393)

Délka, síla, úhel
(55010948912.63746, 3.5433598814777756e+16, -2.6682243598993685)

Délka, síla, úhel
(108997511547.69298, 5.440028986904976e+22, 0.5932168281939797)

Délka, síla, úhel
(228394250828.64523, 3.72142284151639e+16, 0.009324060536437202)

Délka, síla, úhel
(318555908350.81244, 2046110696744601.2, 1.0469380638792904)

Délka, síla, úhel
(54245172540.16376, 3.644108898000013e+16, 0.5513975294008678)

Délka, síla, úhel
(150014808048.12952, 3.524120109237486e+22, -0.4027876765211764)

Délka, síla, úhel
(225700838009.71597, 1.665228060020236e+21, 1.2602257850975416)

Délka, síla, úhel
(54846671485.67186, 1.4563058445136354e+22, -2.507015418576655)

Délka, síla, úhel
(108963097943.11372, 5.443465757210423e+22, -2.575934351948801)

Délka, síla, úhel
(150014808083.62976, 3.5241201075695554e+22, 2.7388048646322543)

Délka, síla, úhel
(282278454197.3712, 3197640065941812.0, 1.8178650218221366)

Délka, síla, úhel
(184065580053.72928, 3883765075894916.5, 2.9982821549804544)

Délka, síla, úhel
(230000316276.6099, 3.669631775137771e+16, 3.139843371488477)

Délka, síla, úhel
(225700821210.99582, 1.6652283079032617e+21, -1.8813668617670423)

Délka, síla, úhel
(284324981440.62683, 3151773495096663.5, -1.3291922359774575)

Délka, síla, úhel
(272061305261.67648, 190145330919226.1, -1.9997025638725447)

Délka, síla, úhel
(317182960305.53937, 2063862492701883.0, -2.1030582894586023)

Délka, síla, úhel
(54846685991.34635, 1.456305074195598e+22, 0.6345773919477945)

Délka, síla, úhel
(183422691334.3066, 3911037649175780.0, -0.1568309399458581)

Délka, síla, úhel
(272301963808.33234, 189809381246832.66, 1.1342203070538655)

Délka, síla, úhel
(54377960144.37215, 3.626333252461249e+16, -2.6454482873021177)

Délka, síla, úhel
(108963111821.61234, 5.4434643705553255e+22, 0.5656583896142197)

Délka, síla, úhel
(229009558967.5715, 3.701452097934787e+16, -0.012063462367244286)

Délka, síla, úhel
(317636476935.3238, 2057973195789212.8, 1.032069921464086)

Délka, síla, úhel
(54040815169.72755, 3.671721677936827e+16, 0.5756862380710539)

Délka, síla, úhel
(150035459413.11285, 3.523150033467215e+22, -0.4198920138718227)

Délka, síla, úhel
(225695061156.32367, 1.665313306914265e+21, 1.2509151426902683)

Délka, síla, úhel
(54927686956.11502, 1.4520130624931378e+22, -2.5858001957871175)

Délka, síla, úhel
(108928033981.10684, 5.446970827300944e+22, -2.6035103723779427)

Délka, síla, úhel
(150035459753.62558, 3.5231500174752966e+22, 2.721700528691511)

Délka, síla, úhel
(283215112850.91516, 3176524353119447.5, 1.8061122369237879)

Délka, síla, úhel
(186460813144.78354, 3784626029684966.0, 2.9681248764811476)

Délka, síla, úhel
(230599890917.20782, 3.650574022862447e+16, 3.1184371361443612)

Délka, síla, úhel
(225695044547.65778, 1.6653135520116562e+21, -1.8906775050314968)

Délka, síla, úhel
(285252980070.81354, 3131299851888330.0, -1.340965095927823)

Délka, síla, úhel
(270178357735.13107, 192804916989013.88, -2.0212588227660544)

Délka, síla, úhel
(316228649454.176, 2076337885062807.0, -2.1178972454852594)

Délka, síla, úhel
(54927700559.399765, 1.45201234328791e+22, 0.5557926329496057)

Délka, síla, úhel
(185850194645.00378, 3809535974542438.0, -0.1868547869532038)

Délka, síla, úhel
(270444721551.2209, 192425312887282.12, 1.1126223458040758)

Délka, síla, úhel
(54017719792.49082, 3.674862052085981e+16, -2.621518921561258)

Délka, síla, úhel
(108928047411.88751, 5.4469694840827785e+22, 0.5380823717286056)

Délka, síla, úhel
(229619325523.77267, 3.6818193873876776e+16, -0.033459359606126504)

Délka, síla, úhel
(316693634127.1347, 2070245204835493.5, 1.017219533260067)

Délka, síla, úhel
(54113292000.525665, 3.6618927974497064e+16, 0.5999288453366857)

Délka, síla, úhel
(150055968816.0162, 3.5221870225844966e+22, -0.4369916576956198)

Délka, síla, úhel
(225689395757.5978, 1.6653969154708207e+21, 1.241604028004285)

Délka, síla, úhel
(55019963973.613174, 1.4471466443333809e+22, -2.664336320334799)

Délka, síla, úhel
(108892331601.48883, 5.4505431945679645e+22, -2.631104319105223)

Délka, síla, úhel
(150055969462.35333, 3.5221869922422152e+22, 2.7046008862901076)

Délka, síla, úhel
(284147565490.3055, 3155710530119779.0, 1.7943500012046092)

Délka, síla, úhel
(188739982697.6477, 3693773811399139.5, 2.9376115247984265)

Délka, síla, úhel
(231193856937.57214, 3.631840552916495e+16, 3.097022707730597)

Délka, síla, úhel
(225689379336.78253, 1.6653971578143124e+21, -1.8999886205922194)

Délka, síla, úhel
(286176735986.7961, 3111117300847081.0, -1.352747110014311)

Délka, síla, úhel
(268122236924.554, 195773340929338.62, -2.042485688847691)

Délka, síla, úhel
(315251060289.4735, 2089235241322638.0, -2.1327173766458487)

Délka, síla, úhel
(55019976606.627945, 1.4471459797811958e+22, 0.4772565250187022)

Délka, síla, úhel
(188162635976.31805, 3716476086373625.0, -0.21724515362889465)

Délka, síla, úhel
(268413585689.29016, 195348568354136.84, 1.0913490084879784)

Délka, síla, úhel
(53933736376.709984, 3.686315653466617e+16, -2.5972027700561506)

Délka, síla, úhel
(108892344578.08879, 5.4505418954956624e+22, 0.5104884274687583)

Délka, síla, úhel
(230223522585.4417, 3.662519661705737e+16, -0.054863618140172)

Délka, síla, úhel
(315727460200.6592, 2082935120503200.2, 1.002387599812002)

Délka, síla, úhel
(54458116703.88771, 3.6156659545873656e+16, 0.6233446969408946)

Délka, síla, úhel
(150076330297.09186, 3.521231347839586e+22, -0.45408664296930995)

Délka, síla, úhel
(225683842307.36133, 1.6654788780304074e+21, 1.232292450197784)

Délka, síla, úhel
(55122895594.95303, 1.4417471429426972e+22, -2.742593753123918)

Délka, síla, úhel
(108856017594.8601, 5.454180367425188e+22, -2.658716526726325)

Délka, síla, úhel
(150076331249.8612, 3.5212313031300532e+22, 2.6875059024502073)

Délka, síla, úhel
(285075799246.3901, 3135193403728536.0, 1.7825784566435237)

Délka, síla, úhel
(190899558114.56848, 3610673956360825.5, 2.9067807171050193)

Délka, síla, úhel
(231782185863.6911, 3.613426669660665e+16, 3.07560009812338)

Délka, síla, úhel
(225683826072.00064, 1.6654791176545905e+21, -1.9093001992899832)

Délka, síla, úhel
(287096236767.72107, 3091220880118885.0, -1.364538141724968)

Délka, síla, úhel
(265899503694.3631, 199060076607132.1, -2.0633472335348158)

Délka, síla, úhel
(314250277912.0344, 2102563466121206.8, -2.147517955965711)

Délka, síla, úhel
(55122907197.48965, 1.4417465360109116e+22, 0.3989991071691169)

Délka, síla, úhel
(190356389451.45682, 3631308966639607.5, -0.24796276140418808)

Délka, síla, úhel
(266215042194.5293, 198588473701307.0, 1.0704360778982482)

Délka, síla, úhel
(54124294162.19426, 3.660404200052523e+16, -2.5732880115588874)

Délka, síla, úhel
(108856030111.1897, 5.454179113175604e+22, 0.48287622223694854)

Délka, síla, úhel
(230822121528.85645, 3.643548017242043e+16, -0.07627622399070189)

Délka, síla, úhel
(314738038560.871, 2096051682153889.2, 0.987574840369787)

Délka, síla, úhel
(55065859145.406975, 3.536296713464814e+16, 0.6452084299752417)

Délka, síla, úhel
(150096537944.33694, 3.520283277857006e+22, -0.4711770059812587)

Délka, síla, úhel
(225678401289.55014, 1.6655591870845936e+21, 1.2229804184724866)

Délka, síla, úhel
(55235811713.39588, 1.4358585685815515e+22, -2.820544753172112)

Délka, síla, úhel
(108819119265.92609, 5.45787979566015e+22, -2.686347317065727)

Délka, síla, úhel
(150096539203.93594, 3.5202832187730946e+22, 2.670415540882434)

Délka, síla, úhel
(285999801503.32446, 3114967892369776.5, 1.7707977424667765)

Délka, síla, úhel
(192936457995.7966, 3534838015939336.5, 2.8756687787780186)

Délka, síla, úhel
(232364848524.02036, 3.5953278124713904e+16, 3.054169320316232)

Délka, síla, úhel
(225678385237.07562, 1.6655594240266236e+21, -1.9186122319219898)

Délka, síla, úhel
(288011470237.74475, 3071605733830746.5, -1.3763380571884296)

Délka, síla, úhel
(263517288494.93622, 202675379129696.47, -2.0838070584563764)

Délka, síla, úhel
(313226390675.2001, 2116331823592695.2, -2.1622982367535073)

Délka, síla, úhel
(55235822233.18983, 1.435858021656233e+22, 0.3210481203191051)

Délka, síla, úhel
(192428282359.77502, 3553532673974229.5, -0.2789706799025144)

Délka, síla, úhel
(263856146671.6856, 202155140278378.34, 1.049919794408354)

Délka, síla, úhel
(54582553302.20909, 3.5991988498941996e+16, -2.550533882201808)

Délka, síla, úhel
(108819131316.26852, 5.457878586877904e+22, 0.45524543420663266)

Délka, síla, úhel
(231415093027.6547, 3.6248996907857464e+16, -0.0976971621263708)

Délka, síla, úhel
(313725455840.4648, 2109603983082743.0, 0.9727819935855423)

Délka, síla, úhel
(55922808015.71246, 3.4287482268267156e+16, 0.6648908300899533)

Délka, síla, úhel
(150116585895.0954, 3.519343078573794e+22, -0.48826278431844805)

Délka, síla, úhel
(225673073178.18335, 1.6656378352766188e+21, 1.2136679420728462)

Délka, síla, úhel
(55357985529.05968, 1.4295277478459652e+22, -2.898164047914182)

Délka, síla, úhel
(108781664415.6659, 5.461638871501283e+22, -2.7139969988816817)

Délka, síla, úhel
(150116587461.70624, 3.519343005118341e+22, 2.6533297639988818)

Délka, síla, úhel
(286919559893.05963, 3095029023384771.0, 1.7590079952026465)

Délka, síla, úhel
(194848033999.22003, 3465820477171940.5, 2.844309855896303)

Délka, síla, úhel
(232941815060.08258, 3.5775395519639532e+16, 3.0327303885292247)

Délka, síla, úhel
(225673057305.87482, 1.6656380695759086e+21, -1.9279247092426746)

Délka, síla, úhel
(288922424460.6247, 3052267109526075.0, -1.3881467251217694)

Délka, síla, úhel
(260983265533.48962, 206630248737643.94, -2.1038282550250202)

Délka, síla, úhel
(312179490285.49756, 2130549949325353.5, -2.177057451875315)

Délka, síla, úhel
(55357994921.971275, 1.4295272627335024e+22, 0.24342883698734047)

Délka, síla, úhel
(194375578868.59784, 3482689208181625.0, -0.3102342108192783)

Délka, síla, úhel
(261344498459.18008, 206059430797966.47, 1.0298368969363265)

Délka, síla, úhel
(55297032184.7512, 3.5067910554933936e+16, -2.529624613777867)

Délka, síla, úhel
(108781675994.67636, 5.4616377087986546e+22, 0.4275957546174775)

Délka, síla, úhel
(232002407063.15314, 3.606570055600154e+16, -0.11912641635209693)

Délka, síla, úhel
(312689801999.4242, 2123601482222767.2, 0.9580098182291013)

Délka, síla, úhel
(57011877697.01506, 3.2990040359966036e+16, 0.6818860658067609)

Délka, síla, úhel
(150136468337.64194, 3.5184110131789565e+22, -0.5053440168531699)

Délka, síla, úhel
(225667858437.33514, 1.6657148154019656e+21, 1.2043550302852424)

Délka, síla, úhel
(55488640336.364555, 1.4228036767796246e+22, -2.975428968437002)

Délka, síla, úhel
(108743681322.98932, 5.465454930751873e+22, -2.7416658675771077)

Délka, síla, úhel
(150136470211.22842, 3.5184109253648856e+22, 2.636248532926421)

Délka, síla, úhel
(287835062289.8728, 3075371930386045.5, 1.7472093487349798)

Délka, síla, úhel
(196632052794.60077, 3403215834876390.0, 2.812736024738049)

Délka, síla, úhel
(233513054938.12524, 3.560057586328413e+16, 3.011283318315293)

Délka, síla, úhel
(225667842742.34113, 1.6657150470998862e+21, -1.9372376219645255)

Délka, síla, úhel
(289829087734.3521, 3033200355670494.5, -1.3999640167794571)

Délka, síla, úhel
(258305627110.81537, 210936378656127.4, -2.123373361407671)

Délka, síla, úhel
(311109671905.5257, 2145227862863769.8, -2.1917948130090643)

Délka, síla, úhel
(55488648566.47229, 1.422803254717564e+22, 0.1661639260576373)

Délka, síla, úhel
(196195961850.1692, 3418361518654322.0, -0.3417207749553913)

Délka, síla, úhel
(258688214868.95654, 210312909981600.0, 1.0102246667530488)

Délka, síla, úhel
(56252393699.67266, 3.3886875041862892e+16, -2.511134495587703)

Délka, síla, úhel
(108743692425.69312, 5.465453814708767e+22, 0.39992688806448223)

Délka, síla, úhel
(232584032935.72955, 3.588554617580166e+16, -0.14056396920095116)

Délka, síla, úhel
(311631170427.00104, 2138054016381319.5, 0.9432590939226915)

Délka, síla, úhel
(58313627430.418495, 3.153359031189713e+16, 0.695823496086651)

Délka, síla, úhel
(150156179512.74814, 3.5174873420541077e+22, -0.5224207437294277)

Délka, síla, úhel
